Date,Route,Attempted,Succeeded,Success Percentage
8/8/14,Disappointment Cleaver,6,6,1
8/8/14,Disappointment Cleaver,12,12,1
8/8/14,Kautz Glacier,8,8,1
8/8/14,Disappointment Cleaver,2,0,0
8/7/14,Disappointment Cleaver,3,2,0.666666667
8/7/14,Disappointment Cleaver,2,1,0.5
8/7/14,Disappointment Cleaver,2,0,0
8/7/14,Disappointment Cleaver,12,7,0.583333333
8/7/14,glacier only - no summit attempt,2,0,0
8/7/14,Emmons-Winthrop,3,3,1
8/7/14,Disappointment Cleaver,2,0,0
8/7/14,Disappointment Cleaver,4,3,0.75
8/7/14,Disappointment Cleaver,12,12,1
8/7/14,Disappointment Cleaver,2,0,0
8/7/14,Disappointment Cleaver,12,9,0.75
8/7/14,Disappointment Cleaver,2,2,1
8/7/14,Disappointment Cleaver,10,4,0.4
8/7/14,Disappointment Cleaver,12,12,1
8/7/14,Disappointment Cleaver,5,4,0.8
8/7/14,Disappointment Cleaver,1,1,1
8/6/14,Disappointment Cleaver,12,12,1
8/6/14,Disappointment Cleaver,3,3,1
8/6/14,Disappointment Cleaver,11,8,0.727272727
8/6/14,Disappointment Cleaver,2,0,0
8/6/14,Disappointment Cleaver,2,2,1
8/6/14,Emmons-Winthrop,2,2,1
8/6/14,Disappointment Cleaver,3,3,1
8/6/14,Disappointment Cleaver,3,3,1
8/6/14,Kautz Glacier,5,5,1
8/6/14,Emmons-Winthrop,3,3,1
8/6/14,Disappointment Cleaver,12,8,0.666666667
8/6/14,Emmons-Winthrop,4,4,1
8/6/14,Disappointment Cleaver,2,2,1
8/5/14,Kautz Glacier,6,6,1
8/5/14,Disappointment Cleaver,3,3,1
8/5/14,Disappointment Cleaver,5,5,1
8/5/14,Disappointment Cleaver,2,2,1
8/5/14,Disappointment Cleaver,3,0,0
8/5/14,Disappointment Cleaver,12,8,0.666666667
8/5/14,Emmons-Winthrop,11,9,0.818181818
8/5/14,Kautz Glacier,12,7,0.583333333
8/5/14,glacier only - no summit attempt,2,0,0
8/5/14,Disappointment Cleaver,3,3,1
8/5/14,Disappointment Cleaver,12,9,0.75
8/5/14,Disappointment Cleaver,3,3,1
8/4/14,Disappointment Cleaver,6,0,0
8/4/14,Disappointment Cleaver,2,0,0
8/4/14,Disappointment Cleaver,3,3,1
8/4/14,Disappointment Cleaver,2,2,1
8/4/14,Disappointment Cleaver,8,0,0
8/4/14,Disappointment Cleaver,12,9,0.75
8/4/14,Disappointment Cleaver,12,10,0.833333333
8/4/14,Disappointment Cleaver,7,0,0
8/4/14,Emmons-Winthrop,11,11,1
8/4/14,Emmons-Winthrop,2,0,0
8/4/14,Disappointment Cleaver,4,3,0.75
8/4/14,Emmons-Winthrop,3,0,0
8/4/14,Emmons-Winthrop,2,2,1
8/4/14,Disappointment Cleaver,12,11,0.916666667
8/4/14,Disappointment Cleaver,10,10,1
8/4/14,Kautz Glacier,6,5,0.833333333
8/4/14,Emmons-Winthrop,2,0,0
8/4/14,Disappointment Cleaver,2,2,1
8/4/14,Emmons-Winthrop,2,2,1
8/4/14,Emmons-Winthrop,11,6,0.545454545
8/4/14,Emmons-Winthrop,4,2,0.5
8/4/14,Disappointment Cleaver,9,6,0.666666667
8/3/14,Disappointment Cleaver,3,3,1
8/3/14,Emmons-Winthrop,11,10,0.909090909
8/3/14,Disappointment Cleaver,2,2,1
8/3/14,Disappointment Cleaver,12,9,0.75
8/3/14,Disappointment Cleaver,12,9,0.75
8/3/14,Kautz Glacier,11,0,0
8/3/14,glacier only - no summit attempt,2,0,0
8/3/14,Disappointment Cleaver,3,3,1
8/3/14,Disappointment Cleaver,2,0,0
8/3/14,Disappointment Cleaver,7,7,1
8/3/14,Emmons-Winthrop,3,2,0.666666667
8/2/14,Disappointment Cleaver,2,2,1
8/2/14,Disappointment Cleaver,2,2,1
8/2/14,Disappointment Cleaver,2,2,1
8/2/14,Disappointment Cleaver,2,0,0
8/2/14,Disappointment Cleaver,12,9,0.75
8/2/14,Disappointment Cleaver,4,4,1
8/2/14,Emmons-Winthrop,3,3,1
8/2/14,Disappointment Cleaver,10,7,0.7
8/2/14,Disappointment Cleaver,3,3,1
8/2/14,Disappointment Cleaver,12,10,0.833333333
8/2/14,Disappointment Cleaver,2,2,1
8/2/14,Disappointment Cleaver,1,1,1
8/2/14,Disappointment Cleaver,2,2,1
8/2/14,Disappointment Cleaver,2,2,1
8/2/14,Disappointment Cleaver,4,4,1
8/2/14,Disappointment Cleaver,4,4,1
8/2/14,Disappointment Cleaver,4,4,1
8/2/14,Disappointment Cleaver,4,4,1
8/2/14,Disappointment Cleaver,9,0,0
8/2/14,Disappointment Cleaver,4,4,1
8/2/14,Disappointment Cleaver,2,2,1
8/2/14,Disappointment Cleaver,2,0,0
8/2/14,Disappointment Cleaver,2,2,1
8/2/14,Disappointment Cleaver,2,2,1
8/2/14,Emmons-Winthrop,2,2,1
8/2/14,Disappointment Cleaver,1,1,1
8/2/14,Emmons-Winthrop,3,3,1
8/2/14,Tahoma Glacier,5,0,0
8/2/14,Disappointment Cleaver,3,3,1
8/2/14,Disappointment Cleaver,3,3,1
8/2/14,Emmons-Winthrop,2,2,1
8/1/14,Emmons-Winthrop,5,5,1
8/1/14,Disappointment Cleaver,3,0,0
8/1/14,Disappointment Cleaver,3,3,1
8/1/14,Emmons-Winthrop,3,3,1
8/1/14,Emmons-Winthrop,2,2,1
8/1/14,Disappointment Cleaver,2,2,1
8/1/14,Disappointment Cleaver,2,2,1
8/1/14,Disappointment Cleaver,5,5,1
8/1/14,Disappointment Cleaver,5,5,1
8/1/14,Emmons-Winthrop,3,3,1
8/1/14,Disappointment Cleaver,3,3,1
8/1/14,Disappointment Cleaver,2,2,1
8/1/14,Disappointment Cleaver,6,6,1
8/1/14,Disappointment Cleaver,12,11,0.916666667
8/1/14,Disappointment Cleaver,4,4,1
8/1/14,Disappointment Cleaver,4,4,1
8/1/14,Emmons-Winthrop,4,4,1
8/1/14,Emmons-Winthrop,2,0,0
8/1/14,Emmons-Winthrop,4,3,0.75
8/1/14,Disappointment Cleaver,12,7,0.583333333
8/1/14,Disappointment Cleaver,4,4,1
8/1/14,Disappointment Cleaver,2,0,0
8/1/14,Disappointment Cleaver,2,0,0
8/1/14,Tahoma Glacier,5,0,0
8/1/14,Emmons-Winthrop,5,5,1
8/1/14,Disappointment Cleaver,2,2,1
8/1/14,Disappointment Cleaver,2,2,1
8/1/14,Disappointment Cleaver,5,5,1
8/1/14,Emmons-Winthrop,3,3,1
8/1/14,Disappointment Cleaver,2,2,1
8/1/14,Emmons-Winthrop,11,11,1
8/1/14,Disappointment Cleaver,12,7,0.583333333
8/1/14,Disappointment Cleaver,2,0,0
7/31/14,Disappointment Cleaver,2,0,0
7/31/14,Disappointment Cleaver,3,3,1
7/31/14,Disappointment Cleaver,7,7,1
7/31/14,Emmons-Winthrop,2,2,1
7/31/14,Disappointment Cleaver,1,0,0
7/31/14,Emmons-Winthrop,2,0,0
7/31/14,Disappointment Cleaver,7,0,0
7/31/14,Disappointment Cleaver,3,3,1
7/31/14,Emmons-Winthrop,3,3,1
7/31/14,Disappointment Cleaver,3,3,1
7/31/14,Disappointment Cleaver,3,3,1
7/31/14,Disappointment Cleaver,7,7,1
7/31/14,Emmons-Winthrop,2,2,1
7/31/14,Disappointment Cleaver,12,10,0.833333333
7/31/14,Disappointment Cleaver,3,3,1
7/31/14,Disappointment Cleaver,12,9,0.75
7/31/14,Disappointment Cleaver,6,0,0
7/30/14,Emmons-Winthrop,3,3,1
7/30/14,Emmons-Winthrop,3,3,1
7/30/14,Disappointment Cleaver,9,9,1
7/30/14,Disappointment Cleaver,5,5,1
7/30/14,Disappointment Cleaver,3,3,1
7/30/14,Disappointment Cleaver,12,12,1
7/30/14,Disappointment Cleaver,2,2,1
7/30/14,Disappointment Cleaver,2,2,1
7/30/14,Disappointment Cleaver,5,5,1
7/30/14,Emmons-Winthrop,3,0,0
7/30/14,Disappointment Cleaver,12,8,0.666666667
7/30/14,Disappointment Cleaver,2,0,0
7/30/14,Emmons-Winthrop,2,2,1
7/30/14,Disappointment Cleaver,4,4,1
7/30/14,Emmons-Winthrop,12,11,0.916666667
7/30/14,Disappointment Cleaver,12,10,0.833333333
7/29/14,Emmons-Winthrop,4,2,0.5
7/29/14,Disappointment Cleaver,12,12,1
7/29/14,Disappointment Cleaver,2,0,0
7/29/14,Disappointment Cleaver,12,9,0.75
7/29/14,Emmons-Winthrop,12,12,1
7/29/14,Disappointment Cleaver,6,6,1
7/29/14,Kautz Glacier,12,12,1
7/29/14,Disappointment Cleaver,2,0,0
7/29/14,Disappointment Cleaver,2,2,1
7/28/14,Emmons-Winthrop,12,11,0.916666667
7/28/14,Disappointment Cleaver,8,6,0.75
7/28/14,Disappointment Cleaver,3,3,1
7/28/14,Emmons-Winthrop,21,2,0.095238095
7/28/14,Disappointment Cleaver,11,10,0.909090909
7/28/14,Disappointment Cleaver,4,0,0
7/28/14,Disappointment Cleaver,4,4,1
7/28/14,Disappointment Cleaver,2,2,1
7/28/14,Disappointment Cleaver,8,8,1
7/28/14,Emmons-Winthrop,12,11,0.916666667
7/28/14,Disappointment Cleaver,3,3,1
7/28/14,Kautz Glacier,2,0,0
7/28/14,Emmons-Winthrop,8,8,1
7/28/14,Disappointment Cleaver,12,10,0.833333333
7/28/14,Disappointment Cleaver,3,0,0
7/28/14,Disappointment Cleaver,2,2,1
7/28/14,Disappointment Cleaver,2,2,1
7/28/14,Emmons-Winthrop,4,4,1
7/28/14,Disappointment Cleaver,8,5,0.625
7/27/14,Kautz Glacier,6,5,0.833333333
7/27/14,glacier only - no summit attempt,2,0,0
7/27/14,Disappointment Cleaver,2,0,0
7/27/14,Disappointment Cleaver,4,4,1
7/27/14,Kautz Glacier,3,3,1
7/27/14,Disappointment Cleaver,12,12,1
7/27/14,Disappointment Cleaver,6,6,1
7/27/14,Emmons-Winthrop,12,10,0.833333333
7/27/14,Disappointment Cleaver,3,3,1
7/27/14,Disappointment Cleaver,12,12,1
7/27/14,Disappointment Cleaver,3,2,0.666666667
7/27/14,Little Tahoma,3,3,1
7/27/14,Emmons-Winthrop,2,2,1
7/27/14,Disappointment Cleaver,2,2,1
7/27/14,glacier only - no summit attempt,1,0,0
7/27/14,Disappointment Cleaver,2,2,1
7/27/14,Emmons-Winthrop,2,2,1
7/27/14,Disappointment Cleaver,4,4,1
7/27/14,Emmons-Winthrop,2,2,1
7/27/14,Disappointment Cleaver,4,0,0
7/27/14,Disappointment Cleaver,12,8,0.666666667
7/26/14,Disappointment Cleaver,4,0,0
7/26/14,Disappointment Cleaver,2,0,0
7/26/14,Kautz Glacier,2,0,0
7/26/14,Disappointment Cleaver,4,0,0
7/26/14,Kautz Glacier,5,5,1
7/26/14,Disappointment Cleaver,3,2,0.666666667
7/26/14,Disappointment Cleaver,4,0,0
7/26/14,Emmons-Winthrop,4,0,0
7/26/14,Disappointment Cleaver,2,2,1
7/26/14,Emmons-Winthrop,2,2,1
7/26/14,Disappointment Cleaver,2,2,1
7/26/14,Emmons-Winthrop,8,4,0.5
7/26/14,Kautz Glacier,5,0,0
7/26/14,Disappointment Cleaver,3,3,1
7/26/14,Disappointment Cleaver,12,6,0.5
7/26/14,Disappointment Cleaver,12,12,1
7/26/14,Disappointment Cleaver,2,2,1
7/26/14,Disappointment Cleaver,3,3,1
7/26/14,Disappointment Cleaver,3,0,0
7/26/14,Disappointment Cleaver,2,2,1
7/26/14,Emmons-Winthrop,2,2,1
7/26/14,Disappointment Cleaver,2,2,1
7/26/14,Disappointment Cleaver,5,5,1
7/26/14,Disappointment Cleaver,2,2,1
7/26/14,Disappointment Cleaver,4,4,1
7/26/14,Emmons-Winthrop,2,2,1
7/26/14,Disappointment Cleaver,4,0,0
7/26/14,Disappointment Cleaver,2,2,1
7/26/14,Emmons-Winthrop,3,3,1
7/26/14,Disappointment Cleaver,3,0,0
7/26/14,Emmons-Winthrop,3,3,1
7/26/14,Disappointment Cleaver,2,2,1
7/26/14,Disappointment Cleaver,5,0,0
7/26/14,Disappointment Cleaver,2,2,1
7/26/14,Disappointment Cleaver,6,5,0.833333333
7/26/14,Emmons-Winthrop,2,2,1
7/26/14,Emmons-Winthrop,2,2,1
7/26/14,Emmons-Winthrop,3,3,1
7/26/14,Little Tahoma,9,9,1
7/26/14,Disappointment Cleaver,12,9,0.75
7/26/14,Emmons-Winthrop,12,12,1
7/26/14,Disappointment Cleaver,9,9,1
7/25/14,Emmons-Winthrop,2,2,1
7/25/14,glacier only - no summit attempt,2,0,0
7/25/14,Disappointment Cleaver,12,0,0
7/25/14,Disappointment Cleaver,3,0,0
7/25/14,Disappointment Cleaver,6,6,1
7/25/14,Disappointment Cleaver,2,0,0
7/25/14,Disappointment Cleaver,7,7,1
7/25/14,Disappointment Cleaver,3,0,0
7/25/14,Emmons-Winthrop,3,2,0.666666667
7/25/14,Disappointment Cleaver,3,3,1
7/25/14,Disappointment Cleaver,2,2,1
7/25/14,Disappointment Cleaver,6,0,0
7/25/14,Disappointment Cleaver,2,2,1
7/25/14,Disappointment Cleaver,5,3,0.6
7/25/14,Disappointment Cleaver,8,0,0
7/25/14,Disappointment Cleaver,3,0,0
7/25/14,Disappointment Cleaver,5,3,0.6
7/25/14,Disappointment Cleaver,2,2,1
7/25/14,Disappointment Cleaver,8,8,1
7/25/14,Disappointment Cleaver,4,0,0
7/25/14,Disappointment Cleaver,3,0,0
7/25/14,Disappointment Cleaver,11,9,0.818181818
7/25/14,Disappointment Cleaver,2,2,1
7/25/14,Ptarmigan RIngraham Directge,2,2,1
7/25/14,Disappointment Cleaver,5,4,0.8
7/25/14,Disappointment Cleaver,7,0,0
7/25/14,Disappointment Cleaver,3,3,1
7/25/14,Disappointment Cleaver,5,0,0
7/25/14,Disappointment Cleaver,4,0,0
7/25/14,Disappointment Cleaver,12,8,0.666666667
7/25/14,Disappointment Cleaver,9,6,0.666666667
7/25/14,Disappointment Cleaver,2,2,1
7/25/14,Disappointment Cleaver,12,12,1
7/25/14,Disappointment Cleaver,2,0,0
7/25/14,Emmons-Winthrop,6,0,0
7/25/14,Disappointment Cleaver,2,2,1
7/25/14,Disappointment Cleaver,3,3,1
7/25/14,Disappointment Cleaver,2,2,1
7/25/14,Disappointment Cleaver,2,0,0
7/25/14,Disappointment Cleaver,3,0,0
7/25/14,Disappointment Cleaver,2,0,0
7/25/14,Emmons-Winthrop,6,0,0
7/25/14,Disappointment Cleaver,2,2,1
7/25/14,Emmons-Winthrop,4,3,0.75
7/25/14,Disappointment Cleaver,2,0,0
7/25/14,Disappointment Cleaver,4,0,0
7/25/14,Disappointment Cleaver,2,0,0
7/24/14,Emmons-Winthrop,4,0,0
7/24/14,Disappointment Cleaver,7,0,0
7/24/14,Disappointment Cleaver,12,10,0.833333333
7/24/14,Disappointment Cleaver,4,0,0
7/24/14,Disappointment Cleaver,3,0,0
7/24/14,Emmons-Winthrop,4,0,0
7/24/14,Emmons-Winthrop,6,6,1
7/24/14,Disappointment Cleaver,2,0,0
7/24/14,Disappointment Cleaver,11,11,1
7/24/14,Disappointment Cleaver,5,5,1
7/24/14,Emmons-Winthrop,5,5,1
7/24/14,Disappointment Cleaver,2,0,0
7/24/14,Emmons-Winthrop,6,6,1
7/24/14,Disappointment Cleaver,4,3,0.75
7/24/14,Disappointment Cleaver,5,0,0
7/24/14,Emmons-Winthrop,5,5,1
7/24/14,Disappointment Cleaver,11,11,1
7/24/14,Disappointment Cleaver,2,2,1
7/24/14,Disappointment Cleaver,2,2,1
7/24/14,Disappointment Cleaver,5,5,1
7/24/14,Emmons-Winthrop,3,3,1
7/24/14,Disappointment Cleaver,7,8,1.142857143
7/24/14,Disappointment Cleaver,10,0,0
7/24/14,Disappointment Cleaver,4,0,0
7/24/14,Emmons-Winthrop,10,0,0
7/23/14,Disappointment Cleaver,11,0,0
7/23/14,Disappointment Cleaver,7,0,0
7/23/14,Emmons-Winthrop,2,2,1
7/23/14,Disappointment Cleaver,3,3,1
7/23/14,Emmons-Winthrop,2,0,0
7/23/14,Disappointment Cleaver,2,2,1
7/22/14,Disappointment Cleaver,2,0,0
7/22/14,Emmons-Winthrop,12,0,0
7/22/14,Disappointment Cleaver,3,0,0
7/22/14,Disappointment Cleaver,12,0,0
7/22/14,Disappointment Cleaver,12,0,0
7/22/14,Disappointment Cleaver,11,0,0
7/22/14,Emmons-Winthrop,3,0,0
7/22/14,Kautz Glacier,2,0,0
7/22/14,Emmons-Winthrop,2,0,0
7/22/14,Disappointment Cleaver,11,0,0
7/21/14,Emmons-Winthrop,2,0,0
7/21/14,Emmons-Winthrop,2,0,0
7/21/14,Kautz Glacier,2,2,1
7/21/14,Disappointment Cleaver,4,0,0
7/21/14,Disappointment Cleaver,12,0,0
7/21/14,Disappointment Cleaver,2,0,0
7/21/14,Emmons-Winthrop,6,0,0
7/21/14,Disappointment Cleaver,7,0,0
7/21/14,Disappointment Cleaver,2,2,1
7/21/14,Disappointment Cleaver,8,0,0
7/21/14,Disappointment Cleaver,2,0,0
7/21/14,Emmons-Winthrop,12,0,0
7/21/14,Emmons-Winthrop,8,0,0
7/21/14,Disappointment Cleaver,3,0,0
7/21/14,Disappointment Cleaver,3,3,1
7/21/14,Disappointment Cleaver,2,2,1
7/20/14,Disappointment Cleaver,3,0,0
7/20/14,Disappointment Cleaver,4,0,0
7/20/14,Disappointment Cleaver,4,0,0
7/20/14,Disappointment Cleaver,12,6,0.5
7/20/14,Disappointment Cleaver,2,0,0
7/20/14,Disappointment Cleaver,4,0,0
7/20/14,Disappointment Cleaver,2,2,1
7/20/14,Disappointment Cleaver,2,0,0
7/20/14,Disappointment Cleaver,12,9,0.75
7/20/14,Disappointment Cleaver,11,7,0.636363636
7/20/14,Disappointment Cleaver,12,6,0.5
7/20/14,Disappointment Cleaver,3,0,0
7/20/14,Disappointment Cleaver,8,8,1
7/20/14,Disappointment Cleaver,5,5,1
7/20/14,Emmons-Winthrop,4,0,0
7/20/14,Emmons-Winthrop,4,4,1
7/20/14,Disappointment Cleaver,12,5,0.416666667
7/20/14,Disappointment Cleaver,2,2,1
7/20/14,Kautz Glacier,2,2,1
7/20/14,Emmons-Winthrop,3,3,1
7/20/14,Kautz Glacier,11,0,0
7/20/14,Disappointment Cleaver,12,0,0
7/20/14,Disappointment Cleaver,6,6,1
7/20/14,Disappointment Cleaver,5,0,0
7/19/14,Disappointment Cleaver,2,0,0
7/19/14,Disappointment Cleaver,4,0,0
7/19/14,Emmons-Winthrop,2,0,0
7/19/14,Disappointment Cleaver,11,9,0.818181818
7/19/14,Disappointment Cleaver,2,0,0
7/19/14,Tahoma Glacier,3,0,0
7/19/14,Emmons-Winthrop,6,0,0
7/19/14,Disappointment Cleaver,7,0,0
7/19/14,Disappointment Cleaver,4,0,0
7/19/14,Emmons-Winthrop,11,11,1
7/19/14,Disappointment Cleaver,2,0,0
7/19/14,Disappointment Cleaver,6,0,0
7/19/14,Emmons-Winthrop,2,0,0
7/19/14,Disappointment Cleaver,12,0,0
7/19/14,Disappointment Cleaver,12,0,0
7/18/14,Kautz Glacier,2,0,0
7/18/14,Disappointment Cleaver,12,0,0
7/18/14,Disappointment Cleaver,12,7,0.583333333
7/18/14,Emmons-Winthrop,6,0,0
7/18/14,Disappointment Cleaver,4,0,0
7/18/14,Disappointment Cleaver,2,0,0
7/18/14,Disappointment Cleaver,2,0,0
7/18/14,Disappointment Cleaver,7,0,0
7/18/14,Disappointment Cleaver,12,11,0.916666667
7/18/14,Disappointment Cleaver,3,3,1
7/18/14,Disappointment Cleaver,10,0,0
7/18/14,Disappointment Cleaver,3,3,1
7/18/14,Kautz Glacier,3,3,1
7/18/14,Disappointment Cleaver,6,0,0
7/18/14,Disappointment Cleaver,3,3,1
7/18/14,Disappointment Cleaver,4,0,0
7/18/14,Disappointment Cleaver,4,0,0
7/18/14,Disappointment Cleaver,4,4,1
7/18/14,Disappointment Cleaver,4,3,0.75
7/18/14,Disappointment Cleaver,4,0,0
7/18/14,Emmons-Winthrop,3,0,0
7/18/14,Disappointment Cleaver,2,0,0
7/18/14,Disappointment Cleaver,3,0,0
7/18/14,Disappointment Cleaver,4,0,0
7/17/14,Little Tahoma,4,0,0
7/17/14,Disappointment Cleaver,10,4,0.4
7/17/14,Disappointment Cleaver,3,3,1
7/17/14,Disappointment Cleaver,4,0,0
7/17/14,Disappointment Cleaver,9,2,0.222222222
7/17/14,Disappointment Cleaver,3,0,0
7/17/14,Emmons-Winthrop,2,0,0
7/17/14,Disappointment Cleaver,12,6,0.5
7/17/14,Emmons-Winthrop,11,6,0.545454545
7/17/14,Disappointment Cleaver,4,4,1
7/17/14,Disappointment Cleaver,2,2,1
7/17/14,Disappointment Cleaver,4,0,0
7/17/14,Disappointment Cleaver,2,2,1
7/17/14,Emmons-Winthrop,4,0,0
7/17/14,Disappointment Cleaver,4,4,1
7/17/14,Disappointment Cleaver,8,0,0
7/17/14,Emmons-Winthrop,2,2,1
7/17/14,Disappointment Cleaver,6,0,0
7/17/14,Disappointment Cleaver,5,0,0
7/17/14,Disappointment Cleaver,12,8,0.666666667
7/17/14,Disappointment Cleaver,5,0,0
7/17/14,Disappointment Cleaver,3,3,1
7/17/14,Disappointment Cleaver,11,8,0.727272727
7/16/14,Emmons-Winthrop,11,0,0
7/16/14,Disappointment Cleaver,5,3,0.6
7/16/14,Disappointment Cleaver,2,2,1
7/16/14,Disappointment Cleaver,3,3,1
7/16/14,Disappointment Cleaver,2,2,1
7/16/14,Disappointment Cleaver,4,0,0
7/16/14,Disappointment Cleaver,12,12,1
7/16/14,Emmons-Winthrop,3,3,1
7/16/14,Disappointment Cleaver,11,11,1
7/16/14,Disappointment Cleaver,12,12,1
7/16/14,Disappointment Cleaver,11,6,0.545454545
7/16/14,Emmons-Winthrop,11,11,1
7/15/14,Emmons-Winthrop,11,5,0.454545455
7/15/14,Emmons-Winthrop,9,7,0.777777778
7/15/14,Kautz Glacier,11,11,1
7/15/14,Disappointment Cleaver,12,10,0.833333333
7/15/14,Disappointment Cleaver,3,3,1
7/15/14,Emmons-Winthrop,3,3,1
7/15/14,Disappointment Cleaver,6,0,0
7/15/14,Disappointment Cleaver,12,8,0.666666667
7/15/14,Disappointment Cleaver,1,0,0
7/15/14,Emmons-Winthrop,3,0,0
7/15/14,Disappointment Cleaver,1,0,0
7/15/14,Emmons-Winthrop,3,3,1
7/15/14,Disappointment Cleaver,3,3,1
7/15/14,Emmons-Winthrop,11,5,0.454545455
7/15/14,Disappointment Cleaver,12,7,0.583333333
7/15/14,Disappointment Cleaver,12,9,0.75
7/15/14,Disappointment Cleaver,2,0,0
7/14/14,Emmons-Winthrop,12,11,0.916666667
7/14/14,Disappointment Cleaver,4,4,1
7/14/14,Disappointment Cleaver,3,3,1
7/14/14,Disappointment Cleaver,4,4,1
7/14/14,Disappointment Cleaver,4,0,0
7/14/14,Disappointment Cleaver,5,5,1
7/14/14,Disappointment Cleaver,2,0,0
7/14/14,Kautz Glacier,4,4,1
7/14/14,Emmons-Winthrop,2,2,1
7/14/14,Fuhrer's Finger,2,2,1
7/14/14,Disappointment Cleaver,2,2,1
7/14/14,Disappointment Cleaver,12,9,0.75
7/14/14,Disappointment Cleaver,6,6,1
7/14/14,Disappointment Cleaver,12,10,0.833333333
7/14/14,Emmons-Winthrop,12,7,0.583333333
7/14/14,Kautz Glacier,6,6,1
7/14/14,Emmons-Winthrop,6,6,1
7/14/14,Disappointment Cleaver,12,8,0.666666667
7/14/14,Disappointment Cleaver,3,3,1
7/14/14,Emmons-Winthrop,4,4,1
7/14/14,Disappointment Cleaver,1,0,0
7/14/14,Disappointment Cleaver,4,3,0.75
7/14/14,Disappointment Cleaver,3,3,1
7/14/14,Disappointment Cleaver,12,9,0.75
7/13/14,Disappointment Cleaver,2,2,1
7/13/14,Emmons-Winthrop,2,2,1
7/13/14,Kautz Glacier,9,9,1
7/13/14,Disappointment Cleaver,12,11,0.916666667
7/13/14,Disappointment Cleaver,2,2,1
7/13/14,Kautz Cleaver,3,0,0
7/13/14,Emmons-Winthrop,3,3,1
7/13/14,Emmons-Winthrop,2,2,1
7/13/14,Disappointment Cleaver,7,7,1
7/13/14,Disappointment Cleaver,5,5,1
7/13/14,Disappointment Cleaver,4,0,0
7/13/14,Disappointment Cleaver,3,3,1
7/13/14,Emmons-Winthrop,12,10,0.833333333
7/13/14,Kautz Glacier,6,6,1
7/13/14,Disappointment Cleaver,11,11,1
7/13/14,Emmons-Winthrop,3,3,1
7/13/14,Disappointment Cleaver,3,3,1
7/13/14,Disappointment Cleaver,4,4,1
7/12/14,Unknown,4,4,1
7/12/14,Disappointment Cleaver,7,6,0.857142857
7/12/14,Little Tahoma,3,3,1
7/12/14,Disappointment Cleaver,2,2,1
7/12/14,Disappointment Cleaver,2,2,1
7/12/14,Disappointment Cleaver,4,4,1
7/12/14,Disappointment Cleaver,2,2,1
7/12/14,glacier only - no summit attempt,2,0,0
7/12/14,Disappointment Cleaver,3,0,0
7/12/14,Disappointment Cleaver,4,2,0.5
7/12/14,Little Tahoma,10,8,0.8
7/12/14,Disappointment Cleaver,2,0,0
7/12/14,Disappointment Cleaver,4,4,1
7/12/14,glacier only - no summit attempt,2,0,0
7/12/14,Kautz Glacier,3,3,1
7/12/14,Kautz Glacier,6,6,1
7/12/14,Disappointment Cleaver,12,11,0.916666667
7/12/14,Emmons-Winthrop,8,0,0
7/12/14,Emmons-Winthrop,2,0,0
7/12/14,Disappointment Cleaver,2,2,1
7/12/14,Emmons-Winthrop,3,3,1
7/12/14,Emmons-Winthrop,3,2,0.666666667
7/12/14,Disappointment Cleaver,12,7,0.583333333
7/12/14,Disappointment Cleaver,3,3,1
7/12/14,Ptarmigan RIngraham Directge,3,3,1
7/12/14,Disappointment Cleaver,12,9,0.75
7/12/14,Kautz Glacier,4,4,1
7/12/14,Disappointment Cleaver,2,2,1
7/12/14,Edmonds HW,2,0,0
7/12/14,Emmons-Winthrop,11,11,1
7/12/14,Disappointment Cleaver,12,9,0.75
7/12/14,Kautz Glacier,2,0,0
7/12/14,Disappointment Cleaver,2,2,1
7/12/14,Disappointment Cleaver,3,3,1
7/12/14,Kautz Glacier,2,0,0
7/12/14,Emmons-Winthrop,3,3,1
7/12/14,Disappointment Cleaver,2,2,1
7/12/14,Emmons-Winthrop,2,0,0
7/12/14,Emmons-Winthrop,3,3,1
7/12/14,Disappointment Cleaver,2,0,0
7/11/14,glacier only - no summit attempt,3,0,0
7/11/14,Emmons-Winthrop,2,2,1
7/11/14,Emmons-Winthrop,4,4,1
7/11/14,Emmons-Winthrop,3,0,0
7/11/14,Disappointment Cleaver,4,0,0
7/11/14,Emmons-Winthrop,2,2,1
7/11/14,Emmons-Winthrop,2,0,0
7/11/14,Disappointment Cleaver,3,3,1
7/11/14,Emmons-Winthrop,6,6,1
7/11/14,Ptarmigan RIngraham Directge,3,3,1
7/11/14,Disappointment Cleaver,2,2,1
7/11/14,Disappointment Cleaver,4,0,0
7/11/14,Disappointment Cleaver,3,1,0.333333333
7/11/14,Disappointment Cleaver,4,0,0
7/11/14,Disappointment Cleaver,2,2,1
7/11/14,Disappointment Cleaver,4,3,0.75
7/11/14,Kautz Glacier,2,2,1
7/11/14,Disappointment Cleaver,7,7,1
7/11/14,Disappointment Cleaver,4,4,1
7/11/14,Disappointment Cleaver,2,2,1
7/11/14,Disappointment Cleaver,4,0,0
7/11/14,Disappointment Cleaver,4,0,0
7/11/14,Emmons-Winthrop,1,1,1
7/11/14,Emmons-Winthrop,3,1,0.333333333
7/11/14,Emmons-Winthrop,5,4,0.8
7/11/14,Fuhrer's Finger,12,12,1
7/11/14,Emmons-Winthrop,2,2,1
